CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
16878,83,1,13.3,2,2,1,5,⚠️ At Risk / Lost
16880,30,7,1491.43,4,5,4,13,💎 Champions
16881,66,1,432.0,3,2,2,7,🌱 Regular Buyers
16882,66,3,705.12,3,4,3,10,💼 Loyal Customers
16883,186,2,272.48,1,3,2,6,🌱 Regular Buyers
16884,37,2,429.84,3,3,2,8,🌱 Regular Buyers
16885,14,3,450.41,4,4,2,10,💼 Loyal Customers
16887,34,1,192.32999999999998,3,2,1,6,🌱 Regular Buyers
16889,194,3,1578.67,1,4,4,9,💼 Loyal Customers
16891,1,5,742.4300000000001,5,4,3,12,💎 Champions
16892,0,5,518.19,5,4,3,12,💎 Champions
16893,366,1,145.93,1,2,1,4,⚠️ At Risk / Lost
16895,64,1,202.27,3,2,1,6,🌱 Regular Buyers
16897,298,2,289.78,1,3,2,6,🌱 Regular Buyers
16898,25,3,501.03,4,4,3,11,💼 Loyal Customers
16899,7,6,1271.06,5,5,4,14,💎 Champions
16900,16,3,887.11,4,4,3,11,💼 Loyal Customers
16902,115,1,1706.88,2,2,4,8,🌱 Regular Buyers
16903,28,1,363.2,4,2,2,8,🌱 Regular Buyers
16904,3,16,3653.75,5,5,5,15,💎 Champions
16905,4,7,3037.6,5,5,5,15,💎 Champions
16906,81,4,559.59,2,4,3,9,💼 Loyal Customers
16907,28,5,928.76,4,4,3,11,💼 Loyal Customers
16909,71,1,379.14,3,2,2,7,🌱 Regular Buyers
16910,3,8,1508.96,5,5,4,14,💎 Champions
16912,28,11,2555.58,4,5,5,14,💎 Champions
16913,289,1,113.44,1,2,1,4,⚠️ At Risk / Lost
16914,35,1,183.76,3,2,1,6,🌱 Regular Buyers
16915,8,6,621.68,5,5,3,13,💎 Champions
16916,23,2,562.41,4,3,3,10,💼 Loyal Customers
16917,276,1,391.52,1,2,2,5,⚠️ At Risk / Lost
16918,49,6,1068.82,3,5,4,12,💎 Champions
16919,155,11,2592.25,2,5,5,12,💎 Champions
16921,60,1,154.18,3,2,1,6,🌱 Regular Buyers
16923,11,19,7069.08,5,5,5,15,💎 Champions
16924,20,3,829.89,4,4,3,11,💼 Loyal Customers
16926,370,1,230.25,1,2,1,4,⚠️ At Risk / Lost
16927,115,3,543.05,2,4,3,9,💼 Loyal Customers
16928,79,17,2814.7,2,5,5,12,💎 Champions
16929,3,7,1295.39,5,5,4,14,💎 Champions
16930,25,3,378.89,4,4,2,10,💼 Loyal Customers
16931,4,21,4554.87,5,5,5,15,💎 Champions
16932,52,1,150.23000000000002,3,2,1,6,🌱 Regular Buyers
16933,0,2,563.23,5,3,3,11,💼 Loyal Customers
16934,54,2,931.03,3,3,3,9,💼 Loyal Customers
16936,25,1,261.9,4,2,2,8,🌱 Regular Buyers
16938,8,4,2711.68,5,4,5,14,💎 Champions
16940,51,3,3049.88,3,4,5,12,💎 Champions
16942,12,9,1904.99,5,5,4,14,💎 Champions
16943,211,3,816.73,1,4,3,8,🌱 Regular Buyers
16945,21,19,4345.5,4,5,5,14,💎 Champions
16947,235,1,406.48,1,2,2,5,⚠️ At Risk / Lost
16948,138,3,435.02,2,4,2,8,🌱 Regular Buyers
16949,3,6,1286.27,5,5,4,14,💎 Champions
16950,56,3,1178.56,3,4,4,11,💼 Loyal Customers
16951,134,3,1277.75,2,4,4,10,💼 Loyal Customers
16952,108,2,167.60999999999999,2,3,1,6,🌱 Regular Buyers
16953,29,1,20.8,4,2,1,7,🌱 Regular Buyers
16954,0,9,2085.08,5,5,5,15,💎 Champions
16955,184,4,518.67,1,4,3,8,🌱 Regular Buyers
16956,17,1,308.74,4,2,2,8,🌱 Regular Buyers
16957,238,2,416.64,1,3,2,6,🌱 Regular Buyers
16959,86,1,117.35,2,2,1,5,⚠️ At Risk / Lost
16960,38,3,507.05,3,4,3,10,💼 Loyal Customers
16961,115,1,234.17,2,2,1,5,⚠️ At Risk / Lost
16963,186,1,110.55,1,2,1,4,⚠️ At Risk / Lost
16965,226,1,201.19,1,2,1,4,⚠️ At Risk / Lost
16966,7,7,2154.97,5,5,5,15,💎 Champions
16967,188,1,319.02,1,2,2,5,⚠️ At Risk / Lost
16968,3,2,439.43,5,3,2,10,💼 Loyal Customers
16969,38,3,650.41,3,4,3,10,💼 Loyal Customers
16971,37,1,357.21,3,2,2,7,🌱 Regular Buyers
16976,266,1,251.51999999999998,1,2,2,5,⚠️ At Risk / Lost
16978,77,1,344.33,2,2,2,6,🌱 Regular Buyers
16979,3,6,1852.0,5,5,4,14,💎 Champions
16980,254,2,1028.46,1,3,4,8,🌱 Regular Buyers
16982,60,1,384.06,3,2,2,7,🌱 Regular Buyers
16983,12,7,1905.87,5,5,4,14,💎 Champions
16984,87,2,4459.5199999999995,2,3,5,10,💼 Loyal Customers
16985,16,10,5464.12,4,5,5,14,💎 Champions
16986,29,2,1873.2,4,3,4,11,💼 Loyal Customers
16987,2,7,1616.8,5,5,4,14,💎 Champions
16988,4,1,126.12,5,2,1,8,🌱 Regular Buyers
16989,6,6,1133.25,5,5,4,14,💎 Champions
16990,218,1,179.0,1,2,1,4,⚠️ At Risk / Lost
16992,10,5,1614.31,5,4,4,13,💎 Champions
16996,29,6,1456.96,4,5,4,13,💎 Champions
16997,287,3,702.0,1,4,3,8,🌱 Regular Buyers
16998,149,4,295.0,2,4,2,8,🌱 Regular Buyers
16999,22,2,484.82,4,3,2,9,💼 Loyal Customers
17001,0,11,3989.57,5,5,5,15,💎 Champions
17002,85,3,1493.73,2,4,4,10,💼 Loyal Customers
17004,45,2,1312.1399999999999,3,3,4,10,💼 Loyal Customers
17006,4,4,781.78,5,4,3,12,💎 Champions
17007,50,6,889.93,3,5,3,11,💼 Loyal Customers
17010,17,1,195.36,4,2,1,7,🌱 Regular Buyers
17011,29,1,270.9,4,2,2,8,🌱 Regular Buyers
17014,7,3,583.43,5,4,3,12,💎 Champions
17015,28,3,1838.61,4,4,4,12,💎 Champions
17017,2,20,8694.26,5,5,5,15,💎 Champions
17018,40,2,920.1,3,3,3,9,💼 Loyal Customers
17019,10,4,1258.08,5,4,4,13,💎 Champions
17022,30,1,71.0,4,2,1,7,🌱 Regular Buyers
17024,44,3,95.85,3,4,1,8,🌱 Regular Buyers
17025,60,3,357.77,3,4,2,9,💼 Loyal Customers
17026,184,2,154.83,1,3,1,5,⚠️ At Risk / Lost
17027,78,6,877.56,2,5,3,10,💼 Loyal Customers
17029,110,2,716.0,2,3,3,8,🌱 Regular Buyers
17030,63,1,146.87,3,2,1,6,🌱 Regular Buyers
17031,11,2,380.35,5,3,2,10,💼 Loyal Customers
17033,85,3,1030.14,2,4,4,10,💼 Loyal Customers
17034,15,3,745.52,4,4,3,11,💼 Loyal Customers
17035,245,2,433.53,1,3,2,6,🌱 Regular Buyers
17037,87,1,1267.32,2,2,4,8,🌱 Regular Buyers
17038,29,1,112.4,4,2,1,7,🌱 Regular Buyers
17040,137,1,449.73,2,2,2,6,🌱 Regular Buyers
17041,26,3,1071.49,4,4,4,12,💎 Champions
17042,2,5,1036.58,5,4,4,13,💎 Champions
17043,31,4,1735.18,4,4,4,12,💎 Champions
17044,24,1,948.48,4,2,4,10,💼 Loyal Customers
17045,112,3,339.44,2,4,2,8,🌱 Regular Buyers
17046,156,1,642.02,2,2,3,7,🌱 Regular Buyers
17047,84,3,1100.9,2,4,4,10,💼 Loyal Customers
17048,117,3,925.35,2,4,3,9,💼 Loyal Customers
17049,2,9,5655.03,5,5,5,15,💎 Champions
17050,95,6,3185.64,2,5,5,12,💎 Champions
17051,193,1,240.89,1,2,1,4,⚠️ At Risk / Lost
17052,27,1,399.09,4,2,2,8,🌱 Regular Buyers
17053,130,1,498.48,2,2,3,7,🌱 Regular Buyers
17054,27,5,1356.33,4,4,4,12,💎 Champions
17058,81,3,1179.89,2,4,4,10,💼 Loyal Customers
17059,29,5,3080.39,4,4,5,13,💎 Champions
17060,265,1,234.23999999999998,1,2,1,4,⚠️ At Risk / Lost
17061,73,11,5232.23,2,5,5,12,💎 Champions
17062,313,4,533.33,1,4,3,8,🌱 Regular Buyers
17063,20,7,1461.14,4,5,4,13,💎 Champions
17064,58,3,855.45,3,4,3,10,💼 Loyal Customers
17068,11,21,4552.14,5,5,5,15,💎 Champions
17069,27,9,2709.7,4,5,5,14,💎 Champions
17070,113,1,304.24,2,2,2,6,🌱 Regular Buyers
17071,27,9,2429.03,4,5,5,14,💎 Champions
17073,17,4,1446.09,4,4,4,12,💎 Champions
17075,17,4,834.12,4,4,3,11,💼 Loyal Customers
17076,35,3,841.08,3,4,3,10,💼 Loyal Customers
17078,35,2,378.2,3,3,2,8,🌱 Regular Buyers
17079,77,1,118.8,2,2,1,5,⚠️ At Risk / Lost
17080,21,2,287.62,4,3,2,9,💼 Loyal Customers
17081,24,2,288.91,4,3,2,9,💼 Loyal Customers
17082,32,2,2003.85,4,3,4,11,💼 Loyal Customers
17083,108,3,1405.78,2,4,4,10,💼 Loyal Customers
17084,34,2,2747.99,3,3,5,11,💼 Loyal Customers
17085,122,5,1562.4,2,4,4,10,💼 Loyal Customers
17086,6,6,2050.08,5,5,4,14,💎 Champions
17088,27,4,1991.01,4,4,4,12,💎 Champions
17090,3,7,1974.65,5,5,4,14,💎 Champions
17091,2,9,3827.76,5,5,5,15,💎 Champions
17092,49,4,1774.03,3,4,4,11,💼 Loyal Customers
17094,321,1,302.0,1,2,2,5,⚠️ At Risk / Lost
17095,22,3,1324.16,4,4,4,12,💎 Champions
17096,14,4,1022.13,4,4,4,12,💎 Champions
17097,1,8,954.42,5,5,4,14,💎 Champions
17100,17,2,971.74,4,3,4,11,💼 Loyal Customers
17101,9,4,1621.73,5,4,4,13,💎 Champions
17102,261,1,25.5,1,2,1,4,⚠️ At Risk / Lost
17105,158,2,665.78,2,3,3,8,🌱 Regular Buyers
17107,32,6,10797.48,4,5,5,14,💎 Champions
17109,28,6,881.29,4,5,3,12,💎 Champions
17110,164,1,163.29999999999998,2,2,1,5,⚠️ At Risk / Lost
17111,46,1,231.60999999999999,3,2,1,6,🌱 Regular Buyers
17114,5,8,801.12,5,5,3,13,💎 Champions
17115,7,3,837.5,5,4,3,12,💎 Champions
17117,287,1,116.2,1,2,1,4,⚠️ At Risk / Lost
17118,317,1,157.02,1,2,1,4,⚠️ At Risk / Lost
17119,2,2,606.91,5,3,3,11,💼 Loyal Customers
17120,232,1,307.46,1,2,2,5,⚠️ At Risk / Lost
17122,118,1,138.32,2,2,1,5,⚠️ At Risk / Lost
17123,161,1,345.3,2,2,2,6,🌱 Regular Buyers
17124,184,1,294.24,1,2,2,5,⚠️ At Risk / Lost
17125,49,1,230.5,3,2,1,6,🌱 Regular Buyers
17126,151,5,989.45,2,4,4,10,💼 Loyal Customers
17128,334,1,157.09,1,2,1,4,⚠️ At Risk / Lost
17131,4,5,2463.17,5,4,5,14,💎 Champions
17133,15,7,4892.24,4,5,5,14,💎 Champions
17134,106,2,413.2,2,3,2,7,🌱 Regular Buyers
17135,15,7,1139.73,4,5,4,13,💎 Champions
17138,275,1,380.5,1,2,2,5,⚠️ At Risk / Lost
17139,15,12,10650.77,4,5,5,14,💎 Champions
17140,246,1,454.12,1,2,2,5,⚠️ At Risk / Lost
17142,238,1,579.0,1,2,3,6,🌱 Regular Buyers
17144,0,2,984.57,5,3,4,12,💎 Champions
17146,105,3,749.78,2,4,3,9,💼 Loyal Customers
17147,22,4,1714.59,4,4,4,12,💎 Champions
17148,51,1,124.88,3,2,1,6,🌱 Regular Buyers
17152,194,3,1689.5,1,4,4,9,💼 Loyal Customers
17153,23,1,213.78,4,2,1,7,🌱 Regular Buyers
17154,74,1,329.34,2,2,2,6,🌱 Regular Buyers
17155,17,2,251.7,4,3,2,9,💼 Loyal Customers
17157,7,2,319.0,5,3,2,10,💼 Loyal Customers
17158,31,3,1266.97,4,4,4,12,💎 Champions
17159,21,3,1538.88,4,4,4,12,💎 Champions
17160,30,6,3518.03,4,5,5,14,💎 Champions
17162,28,10,1715.46,4,5,4,13,💎 Champions
17163,21,2,293.1,4,3,2,9,💼 Loyal Customers
17164,32,7,2467.35,4,5,5,14,💎 Champions
17165,283,1,158.68,1,2,1,4,⚠️ At Risk / Lost
17166,38,2,206.34,3,3,1,7,🌱 Regular Buyers
17169,57,2,835.78,3,3,3,9,💼 Loyal Customers
17171,288,1,224.91,1,2,1,4,⚠️ At Risk / Lost
17172,78,1,317.76,2,2,2,6,🌱 Regular Buyers
17173,4,8,3766.6,5,5,5,15,💎 Champions
17174,217,1,59.9,1,2,1,4,⚠️ At Risk / Lost
17175,43,4,1443.69,3,4,4,11,💼 Loyal Customers
17176,201,1,306.13,1,2,2,5,⚠️ At Risk / Lost
17179,177,3,711.79,2,4,3,9,💼 Loyal Customers
17180,55,4,783.97,3,4,3,10,💼 Loyal Customers
17181,56,2,239.92,3,3,1,7,🌱 Regular Buyers
17183,7,6,3347.31,5,5,5,15,💎 Champions
17186,46,2,144.0,3,3,1,7,🌱 Regular Buyers
17187,226,1,203.95,1,2,1,4,⚠️ At Risk / Lost
17188,10,7,2474.23,5,5,5,15,💎 Champions
17189,105,2,383.75,2,3,2,7,🌱 Regular Buyers
17190,58,2,444.74,3,3,2,8,🌱 Regular Buyers
17191,27,7,2093.68,4,5,5,14,💎 Champions
17193,35,7,1699.3,3,5,4,12,💎 Champions
17194,273,2,262.62,1,3,2,6,🌱 Regular Buyers
17197,29,1,1013.01,4,2,4,10,💼 Loyal Customers
17198,23,3,692.22,4,4,3,11,💼 Loyal Customers
17201,53,1,289.78000000000003,3,2,2,7,🌱 Regular Buyers
17203,35,6,3560.08,3,5,5,13,💎 Champions
17204,174,4,1564.56,2,4,4,10,💼 Loyal Customers
17205,53,1,384.08,3,2,2,7,🌱 Regular Buyers
17206,52,1,204.24,3,2,1,6,🌱 Regular Buyers
17211,26,8,2317.22,4,5,5,14,💎 Champions
17212,252,1,226.85,1,2,1,4,⚠️ At Risk / Lost
17213,39,7,2781.23,3,5,5,13,💎 Champions
17214,59,6,1059.12,3,5,4,12,💎 Champions
17217,233,1,113.5,1,2,1,4,⚠️ At Risk / Lost
17218,3,10,1951.97,5,5,4,14,💎 Champions
17219,31,1,114.23,4,2,1,7,🌱 Regular Buyers
17220,23,14,3187.55,4,5,5,14,💎 Champions
17221,6,2,334.48,5,3,2,10,💼 Loyal Customers
17222,64,1,328.65,3,2,2,7,🌱 Regular Buyers
17223,309,2,416.89,1,3,2,6,🌱 Regular Buyers
17226,308,1,393.49,1,2,2,5,⚠️ At Risk / Lost
17227,18,6,939.32,4,5,4,13,💎 Champions
17228,15,8,1906.09,4,5,4,13,💎 Champions
17229,95,2,318.76,2,3,2,7,🌱 Regular Buyers
17230,263,8,3638.41,1,5,5,11,💼 Loyal Customers
17231,11,10,3124.72,5,5,5,15,💎 Champions
17232,2,2,417.77,5,3,2,10,💼 Loyal Customers
17233,34,1,190.88,3,2,1,6,🌱 Regular Buyers
17234,182,1,149.89000000000001,1,2,1,4,⚠️ At Risk / Lost
17235,24,2,550.0600000000001,4,3,3,10,💼 Loyal Customers
17236,12,6,916.13,5,5,3,13,💎 Champions
17237,10,2,314.69,5,3,2,10,💼 Loyal Customers
17238,2,17,3719.1,5,5,5,15,💎 Champions
17239,312,1,382.5,1,2,2,5,⚠️ At Risk / Lost
17242,107,2,1135.04,2,3,4,9,💼 Loyal Customers
17243,0,26,8540.05,5,5,5,15,💎 Champions
17244,52,1,954.9,3,2,4,9,💼 Loyal Customers
17245,204,1,171.45000000000002,1,2,1,4,⚠️ At Risk / Lost
17247,14,1,280.09,4,2,2,8,🌱 Regular Buyers
17248,119,1,318.65,2,2,2,6,🌱 Regular Buyers
17250,3,2,381.97,5,3,2,10,💼 Loyal Customers
17251,362,1,269.83,1,2,2,5,⚠️ At Risk / Lost
17252,116,2,348.90999999999997,2,3,2,7,🌱 Regular Buyers
17253,17,1,178.26,4,2,1,7,🌱 Regular Buyers
17254,4,2,271.19,5,3,2,10,💼 Loyal Customers
17255,40,2,291.48,3,3,2,8,🌱 Regular Buyers
17256,106,2,240.0,2,3,1,6,🌱 Regular Buyers
17259,147,2,581.23,2,3,3,8,🌱 Regular Buyers
17262,51,5,1253.3600000000001,3,4,4,11,💼 Loyal Customers
17263,207,1,63.44,1,2,1,4,⚠️ At Risk / Lost
17265,138,2,550.01,2,3,3,8,🌱 Regular Buyers
17266,1,3,296.58,5,4,2,11,💼 Loyal Customers
17267,126,2,317.2,2,3,2,7,🌱 Regular Buyers
17268,107,4,763.64,2,4,3,9,💼 Loyal Customers
17272,41,4,2148.63,3,4,5,12,💎 Champions
17274,34,1,107.82000000000001,3,2,1,6,🌱 Regular Buyers
17277,227,2,1065.35,1,3,4,8,🌱 Regular Buyers
17278,240,1,246.04000000000002,1,2,1,4,⚠️ At Risk / Lost
17279,57,1,187.82999999999998,3,2,1,6,🌱 Regular Buyers
17282,129,3,1685.46,2,4,4,10,💼 Loyal Customers
17284,59,6,1647.48,3,5,4,12,💎 Champions
17286,21,1,151.37,4,2,1,7,🌱 Regular Buyers
17287,25,7,1049.06,4,5,4,13,💎 Champions
17288,8,7,1417.6299999999999,5,5,4,14,💎 Champions
17289,31,3,931.02,4,4,3,11,💼 Loyal Customers
17290,3,2,513.01,5,3,3,11,💼 Loyal Customers
17291,307,1,550.8,1,2,3,6,🌱 Regular Buyers
17293,7,9,1854.06,5,5,4,14,💎 Champions
17295,28,3,547.0,4,4,3,11,💼 Loyal Customers
17297,16,1,128.18,4,2,1,7,🌱 Regular Buyers
17298,100,2,498.42,2,3,3,8,🌱 Regular Buyers
17299,11,4,656.61,5,4,3,12,💎 Champions
17301,20,1,163.24,4,2,1,7,🌱 Regular Buyers
17302,14,5,1135.6299999999999,4,4,4,12,💎 Champions
17303,360,1,250.04,1,2,2,5,⚠️ At Risk / Lost
17306,10,19,8631.31,5,5,5,15,💎 Champions
17309,94,1,82.75,2,2,1,5,⚠️ At Risk / Lost
17311,77,2,1384.85,2,3,4,9,💼 Loyal Customers
17312,138,3,644.3,2,4,3,9,💼 Loyal Customers
17313,30,1,2328.84,4,2,5,11,💼 Loyal Customers
17314,24,8,2527.92,4,5,5,14,💎 Champions
17315,1,38,6281.23,5,5,5,15,💎 Champions
17317,45,3,2600.34,3,4,5,12,💎 Champions
17320,99,3,1200.62,2,4,4,10,💼 Loyal Customers
17321,7,2,657.16,5,3,3,11,💼 Loyal Customers
17323,14,7,906.52,4,5,3,12,💎 Champions
17324,17,4,986.48,4,4,4,12,💎 Champions
17325,279,1,96.8,1,2,1,4,⚠️ At Risk / Lost
17329,13,2,523.11,4,3,3,10,💼 Loyal Customers
17330,22,2,363.9,4,3,2,9,💼 Loyal Customers
17331,123,1,175.2,2,2,1,5,⚠️ At Risk / Lost
17333,85,1,494.25,2,2,3,7,🌱 Regular Buyers
17334,301,2,307.02,1,3,2,6,🌱 Regular Buyers
17337,150,4,1981.06,2,4,4,10,💼 Loyal Customers
17338,16,8,6493.54,4,5,5,14,💎 Champions
17339,93,2,243.35999999999999,2,3,1,6,🌱 Regular Buyers
17340,29,11,12353.29,4,5,5,14,💎 Champions
17341,156,3,682.29,2,4,3,9,💼 Loyal Customers
17343,354,1,193.64000000000001,1,2,1,4,⚠️ At Risk / Lost
17344,45,1,157.62,3,2,1,6,🌱 Regular Buyers
17345,14,4,519.6899999999999,4,4,3,11,💼 Loyal Customers
17346,3,15,2622.88,5,5,5,15,💎 Champions
17347,85,1,228.96,2,2,1,5,⚠️ At Risk / Lost
17348,14,5,1156.6,4,4,4,12,💎 Champions
17349,178,1,98.25,2,2,1,5,⚠️ At Risk / Lost
17350,7,4,1281.32,5,4,4,13,💎 Champions
17351,35,3,587.15,3,4,3,10,💼 Loyal Customers
17353,128,2,1740.0,2,3,4,9,💼 Loyal Customers
17354,50,1,1393.06,3,2,4,9,💼 Loyal Customers
17356,311,1,178.22,1,2,1,4,⚠️ At Risk / Lost
17357,23,2,384.39,4,3,2,9,💼 Loyal Customers
17358,302,2,360.81,1,3,2,6,🌱 Regular Buyers
17359,10,1,127.86,5,2,1,8,🌱 Regular Buyers
17360,16,3,568.24,4,4,3,11,💼 Loyal Customers
17361,48,3,488.2,3,4,3,10,💼 Loyal Customers
17362,238,2,312.23,1,3,2,6,🌱 Regular Buyers
17364,0,11,4462.68,5,5,5,15,💎 Champions
17365,12,8,4767.36,5,5,5,15,💎 Champions
17367,237,1,167.55,1,2,1,4,⚠️ At Risk / Lost
17368,22,8,1878.87,4,5,4,13,💎 Champions
17370,72,4,446.18,2,4,2,8,🌱 Regular Buyers
17371,16,3,418.4,4,4,2,10,💼 Loyal Customers
17372,40,8,1337.18,3,5,4,12,💎 Champions
17373,39,4,646.92,3,4,3,10,💼 Loyal Customers
17374,218,2,495.77,1,3,3,7,🌱 Regular Buyers
17375,198,3,400.1,1,4,2,7,🌱 Regular Buyers
17376,70,2,203.2,3,3,1,7,🌱 Regular Buyers
17377,23,20,4058.32,4,5,5,14,💎 Champions
17379,10,1,389.71999999999997,5,2,2,9,💼 Loyal Customers
17381,8,29,20275.61,5,5,5,15,💎 Champions
17382,64,1,65.4,3,2,1,6,🌱 Regular Buyers
17383,3,1,193.39000000000001,5,2,1,8,🌱 Regular Buyers
17384,18,2,336.4,4,3,2,9,💼 Loyal Customers
17385,14,1,256.11,4,2,2,8,🌱 Regular Buyers
17386,7,6,2686.42,5,5,5,15,💎 Champions
17387,19,2,746.81,4,3,3,10,💼 Loyal Customers
17388,77,4,1259.56,2,4,4,10,💼 Loyal Customers
17389,0,34,31833.68,5,5,5,15,💎 Champions
17391,163,2,508.8,2,3,3,8,🌱 Regular Buyers
17392,306,2,417.27,1,3,2,6,🌱 Regular Buyers
17394,218,1,203.87,1,2,1,4,⚠️ At Risk / Lost
17396,38,8,7330.8,3,5,5,13,💎 Champions
17397,21,2,681.41,4,3,3,10,💼 Loyal Customers
17398,114,3,653.38,2,4,3,9,💼 Loyal Customers
17400,125,5,2097.84,2,4,5,11,💼 Loyal Customers
17402,4,13,2633.85,5,5,5,15,💎 Champions
17403,35,1,263.92,3,2,2,7,🌱 Regular Buyers
17404,3,15,31906.82,5,5,5,15,💎 Champions
17405,0,3,1031.41,5,4,4,13,💎 Champions
17406,332,3,2184.42,1,4,5,10,💼 Loyal Customers
17408,162,1,32.65,2,2,1,5,⚠️ At Risk / Lost
17409,184,2,771.85,1,3,3,7,🌱 Regular Buyers
17410,15,5,1214.72,4,4,4,12,💎 Champions
17411,11,3,778.94,5,4,3,12,💎 Champions
17412,2,7,1258.06,5,5,4,14,💎 Champions
17414,43,2,778.0,3,3,3,9,💼 Loyal Customers
17415,79,1,507.84,2,2,3,7,🌱 Regular Buyers
17416,29,7,6893.42,4,5,5,14,💎 Champions
17418,41,2,463.46,3,3,2,8,🌱 Regular Buyers
17419,10,12,4226.57,5,5,5,15,💎 Champions
17420,49,3,598.83,3,4,3,10,💼 Loyal Customers
17422,15,6,1979.37,4,5,4,13,💎 Champions
17423,45,2,698.41,3,3,3,9,💼 Loyal Customers
17425,18,2,759.17,4,3,3,10,💼 Loyal Customers
17426,7,6,5037.26,5,5,5,15,💎 Champions
17427,71,1,100.8,3,2,1,6,🌱 Regular Buyers
17428,0,28,17256.85,5,5,5,15,💎 Champions
17429,127,3,524.92,2,4,3,9,💼 Loyal Customers
17430,32,2,265.76,4,3,2,9,💼 Loyal Customers
17431,312,1,403.3,1,2,2,5,⚠️ At Risk / Lost
17432,17,2,365.76,4,3,2,9,💼 Loyal Customers
17433,87,1,303.15999999999997,2,2,2,6,🌱 Regular Buyers
17434,1,7,2373.82,5,5,5,15,💎 Champions
17436,1,2,216.3,5,3,1,9,💼 Loyal Customers
17438,253,1,388.45,1,2,2,5,⚠️ At Risk / Lost
17440,156,3,186.42,2,4,1,7,🌱 Regular Buyers
17442,36,6,2248.56,3,5,5,13,💎 Champions
17443,219,1,534.24,1,2,3,6,🌱 Regular Buyers
17444,147,3,2940.04,2,4,5,11,💼 Loyal Customers
17446,176,2,120.89999999999999,2,3,1,6,🌱 Regular Buyers
17447,39,2,541.53,3,3,3,9,💼 Loyal Customers
17449,1,7,2519.21,5,5,5,15,💎 Champions
17450,7,46,194390.79,5,5,5,15,💎 Champions
17451,0,7,1721.4,5,5,4,14,💎 Champions
17453,17,2,486.72,4,3,2,9,💼 Loyal Customers
17454,191,4,517.53,1,4,3,8,🌱 Regular Buyers
17455,203,1,131.7,1,2,1,4,⚠️ At Risk / Lost
17456,364,1,249.85999999999999,1,2,2,5,⚠️ At Risk / Lost
17457,126,5,1737.7,2,4,4,10,💼 Loyal Customers
17458,14,1,316.5,4,2,2,8,🌱 Regular Buyers
17459,42,2,657.3,3,3,3,9,💼 Loyal Customers
17460,93,6,622.43,2,5,3,10,💼 Loyal Customers
17461,22,3,735.8199999999999,4,4,3,11,💼 Loyal Customers
17462,59,2,675.69,3,3,3,9,💼 Loyal Customers
17463,15,5,1875.86,4,4,4,12,💎 Champions
17464,157,1,289.96,2,2,2,6,🌱 Regular Buyers
17466,9,2,763.28,5,3,3,11,💼 Loyal Customers
17468,9,2,137.0,5,3,1,9,💼 Loyal Customers
17469,15,5,1870.97,4,4,4,12,💎 Champions
17470,44,5,1125.07,3,4,4,11,💼 Loyal Customers
17472,190,3,697.54,1,4,3,8,🌱 Regular Buyers
17475,78,1,194.37,2,2,1,5,⚠️ At Risk / Lost
17480,77,1,511.82,2,2,3,7,🌱 Regular Buyers
17481,3,4,1255.59,5,4,4,13,💎 Champions
17483,64,3,414.04,3,4,2,9,💼 Loyal Customers
17486,260,1,396.87,1,2,2,5,⚠️ At Risk / Lost
17489,58,2,376.64,3,3,2,8,🌱 Regular Buyers
17490,0,7,2092.32,5,5,5,15,💎 Champions
17491,0,10,3558.87,5,5,5,15,💎 Champions
17492,247,1,374.57,1,2,2,5,⚠️ At Risk / Lost
17495,7,2,497.56,5,3,3,11,💼 Loyal Customers
17496,358,1,271.05,1,2,2,5,⚠️ At Risk / Lost
17498,75,1,272.21999999999997,2,2,2,6,🌱 Regular Buyers
17499,289,1,622.88,1,2,3,6,🌱 Regular Buyers
17500,16,3,1138.0,4,4,4,12,💎 Champions
17501,220,2,288.6,1,3,2,6,🌱 Regular Buyers
17502,8,4,689.1,5,4,3,12,💎 Champions
17503,2,2,558.96,5,3,3,11,💼 Loyal Customers
17504,205,9,2997.03,1,5,5,11,💼 Loyal Customers
17505,161,2,1145.84,2,3,4,9,💼 Loyal Customers
17506,75,1,302.2,2,2,2,6,🌱 Regular Buyers
17507,261,2,605.58,1,3,3,7,🌱 Regular Buyers
17508,280,1,387.31,1,2,2,5,⚠️ At Risk / Lost
17509,57,8,6083.64,3,5,5,13,💎 Champions
17510,24,1,308.48,4,2,2,8,🌱 Regular Buyers
17511,2,31,91062.38,5,5,5,15,💎 Champions
17512,28,10,2924.99,4,5,5,14,💎 Champions
17513,71,1,513.2,3,2,3,8,🌱 Regular Buyers
17514,127,1,208.65,2,2,1,5,⚠️ At Risk / Lost
17515,30,4,639.02,4,4,3,11,💼 Loyal Customers
17516,14,5,764.88,4,4,3,11,💼 Loyal Customers
17517,308,1,153.94,1,2,1,4,⚠️ At Risk / Lost
17519,16,6,1844.02,4,5,4,13,💎 Champions
17520,53,1,546.81,3,2,3,8,🌱 Regular Buyers
17521,29,3,723.21,4,4,3,11,💼 Loyal Customers
17522,1,5,1070.71,5,4,4,13,💎 Champions
17523,10,4,652.74,5,4,3,12,💎 Champions
17524,360,1,145.0,1,2,1,4,⚠️ At Risk / Lost
17525,359,1,422.7,1,2,2,5,⚠️ At Risk / Lost
17526,4,4,1195.9,5,4,4,13,💎 Champions
17527,53,4,939.37,3,4,4,11,💼 Loyal Customers
